FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
263240,MB-1989-1-7-35-89,MB, ,1-7-35-89, ,53.8667,-94.9,1989,7,14,1989-07-14 00:00:00,,1989-07-21 00:00:00,6.8,N,N, , ,Intensive, , , , ,2008-07-24 00:00:00
420076,ON-2020-RED34,ON, ,RED34, ,51.8057,-93.2037,2020,7,9,2020-07-09 00:00:00,,2020-07-10 00:00:00,0.300000011921,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
115416,BC-1994-1994-V70026,BC, ,1994-V70026, ,49.5,-123.892,1994,7,20,1994-07-20 00:00:00,,,0.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
375178,ON-1977-THU44,ON, ,THU44, ,48.5078,-89.2125,1977,5,15,1977-05-15 00:00:00,,1977-05-16 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
64348,BC-1973-1973-VR0198,BC, ,1973-VR0198, ,50.347,-122.845,1973,8,8,1973-08-08 00:00:00,,,1.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
308684,QC-2006-7,QC, ,2006-7, ,45.78417,-72.53175,2006,4,12,2006-04-12 00:00:00,,2006-04-12 00:00:00,0.7,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
257396,MB-1987-1-3-8-87,MB, ,1-3-8-87, ,56.25,-96.1,1987,6,15,1987-06-15 00:00:00,,1987-06-26 00:00:00,47.6,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
356125,NT-2012-ZF050-12,NT, ,ZF050-12, ,65.589833,-115.295,2012,7,29,2012-07-29 00:00:00,,2012-08-30 00:00:00,1570.0,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
284259,QC-1975-3098,QC, ,1975-3098, ,46.8783,-73.5136,1975,6,1,1975-06-01 00:00:00,,1975-06-02 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
174852,AB-1969-DA4-005-69,AB, ,DA4-005-69,DA4005,57.7386,-110.1928,1969,7,18,1969-07-18 00:00:00,,,0.0,N,N, , , , , , , ,2020-06-01 00:00:00
12851,BC-1950-1950-K00103,BC, ,1950-K00103, ,50.789,-120.641,1950,6,18,1950-06-18 00:00:00,,,6.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00
97459,BC-1987-1987-C30060,BC, ,1987-C30060, ,52.527,-120.531,1987,7,1,1987-07-01 00:00:00,,,0.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00
144339,BC-2009-2009-N41077,BC, ,2009-N41077, ,50.9797,-118.3045,2009,10,5,2009-10-05 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00
210278,AB-1997-E03006,AB, ,E03006, ,55.3457,-112.4008,1997,7,24,1997-07-24 00:00:00,,1997-07-24 00:00:00,0.01,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
364225,NT-1972-1972CR-013,NT, ,1972CR-013, ,60.75,-104.6333,1972,6,24,1972-06-24 00:00:00,,,2.04,N,N, , ,EXT, , , , ,
294426,QC-1985-6120,QC, ,1985-6120, ,46.19365,-75.47012,1985,7,24,1985-07-24 00:00:00,,1985-07-25 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
145719,BC-2009-2009-N70314,BC, ,2009-N70314, ,49.1583,-116.855,2009,7,23,2009-07-23 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
167755,AB-1987-DL1-017-87,AB, ,DL1-017-87,DL1017,54.5694,-111.1829,1987,6,28,1987-06-28 00:00:00,,1987-06-28 00:00:00,0.1,H,H,Surface, , , , , , ,2020-06-01 00:00:00
243827,SK-2011-11PN-CONN,SK, ,11PN-CONN,11PN-CONN,55.173,-102.925003,2011,5,15,2011-05-15 00:00:00,,2011-05-15 00:00:00,0.02,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
83433,BC-1981-1981-K10028,BC, ,1981-K10028, ,52.025,-119.361,1981,8,16,1981-08-16 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
243250,SK-1990-HOTEL,SK, ,HOTEL,HOTEL,54.6094,-105.2604,1990,6,21,1990-06-21 00:00:00,,1990-06-23 00:00:00,0.01,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
433337,ON-2016-SLK34,ON, ,SLK34, ,51.2308,-90.2305,2016,7,23,2016-07-23 00:00:00,,2016-07-23 00:00:00,0.10000000149,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
67691,BC-1977-1977-C90185,BC, ,1977-C90185, ,52.054,-123.075,1977,8,17,1977-08-17 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
48533,BC-1967-1967-N00145,BC, ,1967-N00145, ,49.934,-115.804,1967,7,10,1967-07-10 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
185165,AB-1980-DS5-013-80,AB, ,DS5-013-80,DS5013,56.9756,-114.7355,1980,6,10,1980-06-10 00:00:00,,,1.61874256896,N,N, , , , , , , ,2020-06-01 00:00:00
156097,BC-2017-2017-C10695,BC, ,2017-C10695, ,52.693,-122.5015,2017,7,7,2017-07-07 00:00:00,,,20.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00
283210,QC-1978-1109,QC, ,1978-1109, ,47.68825,-68.57665,1978,11,10,1978-11-10 00:00:00,,1978-11-10 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
318555,QC-2021-20211080027,QC, ,20211080027, ,48.1763,-79.3299,2021,4,10,2021-04-10 00:00:00,,2021-04-10 00:00:00,0.1,H,H, , ,Intensive, , , , ,2022-04-21 00:00:00
322780,NL-2000-179,NL, ,2000-179, ,47.45,-52.77,2000,6,28,2000-06-28 00:00:00,,,0.0,H,H, , , , , ,merged with orig src, ,2018-03-15 00:00:00
171237,AB-1993-DS6-013-93,AB, ,DS6-013-93,DS6013,55.9063,-114.9505,1993,5,11,1993-05-11 00:00:00,,1993-05-12 00:00:00,2.0,N,N,Ground, , , , , , ,2020-06-01 00:00:00
366133,NT-1974-1974HY-001,NT, ,1974HY-001, ,60.75,-115.8333,1974,4,26,1974-04-26 00:00:00,,,0.03,H,H, , ,Intensive, , , , ,
411248,ON-1987-APK60,ON, ,APK60, ,45.6484,-78.3625,1987,10,4,1987-10-04 00:00:00,,1987-10-04 00:00:00,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
315219,QC-2014-225,QC, ,2014-225, ,49.5478,-71.5906,2014,8,10,2014-08-10 00:00:00,,2014-08-10 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
108894,BC-1994-1994-K30026,BC, ,1994-K30026, ,51.143,-119.427,1994,7,24,1994-07-24 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
224991,SK-1981-MURPHY,SK, ,MURPHY,MURPHY,53.68229995,-101.78130014,1981,8,15,1981-08-15 00:00:00,,1981-08-20 00:00:00,0.1,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
350403,YT-1985-1985WL002,YT, ,1985WL002, ,60.05,-128.949722,1985,5,31,1985-05-31 00:00:00,,,0.01,H,H, , , , , , , ,2016-06-16 00:00:00
101776,BC-1992-1992-G60023,BC, ,1992-G60023, ,55.277,-124.11,1992,7,22,1992-07-22 00:00:00,,,21.8,H,H,Fire, , , , , , ,2020-05-05 00:00:00
141953,BC-2010-2010-R10014,BC, ,2010-R10014, ,53.9947,-125.8745,2010,4,16,2010-04-16 00:00:00,,,3.3,H,H,Fire, , , , , , ,2020-05-05 00:00:00
291830,QC-1986-1071,QC, ,1986-1071, ,48.28867,-64.74865,1986,9,20,1986-09-20 00:00:00,,1986-09-20 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
287012,QC-1980-4021,QC, ,1980-4021, ,49.11121,-68.43818,1980,6,13,1980-06-13 00:00:00,,1980-06-14 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
224672,SK-2003-RAWHIDE,SK, ,RAWHIDE,RAWHIDE,54.0137,-105.642,2003,5,24,2003-05-24 00:00:00,,2003-06-20 00:00:00,5480.0,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
400223,ON-2008-KEN5,ON, ,KEN5, ,49.6705,-94.2264,2008,4,18,2008-04-18 00:00:00,,2008-04-18 00:00:00,0.5,U,U,IFR,FUL, , , , , ,2023-05-06 00:00:00
125558,BC-2000-2000-N70169,BC, ,2000-N70169, ,49.3917,-116.2833,2000,7,21,2000-07-21 00:00:00,,,0.01,N,N,Fire, , , , , , ,2020-05-05 00:00:00
131807,BC-2006-2006-C10102,BC, ,2006-C10102, ,52.7715,-122.4503,2006,6,2,2006-06-02 00:00:00,,,0.3,H,H,Fire, , , , , , ,2020-05-05 00:00:00
372787,ON-1981-WAW35,ON, ,WAW35, ,47.3828,-84.4375,1981,7,31,1981-07-31 00:00:00,,,0.600000023842,N,N,IFR, , , , , , ,2023-05-06 00:00:00
124918,BC-2000-2000-N60867,BC, ,2000-N60867, ,49.4283,-119.1143,2000,8,15,2000-08-15 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
45808,BC-1967-1967-V00126,BC, ,1967-V00126, ,49.184,-124.01,1967,6,30,1967-06-30 00:00:00,,,1.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
82884,BC-1982-1982-C50040,BC, ,1982-C50040, ,52.253,-124.289,1982,5,24,1982-05-24 00:00:00,,,1.5,H,H,Fire, , , , , , ,2020-05-05 00:00:00
36693,BC-1963-1963-G00153,BC, ,1963-G00153, ,54.76,-122.579,1963,7,4,1963-07-04 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
11505,BC-1951-1951-G00137,BC, ,1951-G00137, ,54.463,-122.68,1951,9,2,1951-09-02 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
303892,QC-1997-870,QC, ,1997-870, ,46.51079,-71.14968,1997,10,21,1997-10-21 00:00:00,,1997-10-21 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
288432,QC-1978-6070,QC, ,1978-6070, ,47.6337,-76.414,1978,6,1,1978-06-01 00:00:00,,1978-06-06 00:00:00,0.1,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
222783,AB-2021-CWF-149-2021,AB, ,CWF-149-2021,CWF149,51.280537,-115.155075,2021,10,2,2021-10-02 00:00:00,,,0.01,H,H,Wildfire, , , , , , ,2022-04-19 00:00:00
127034,BC-2003-2003-K10619,BC, ,2003-K10619, ,52.3687,-119.7689,2003,8,11,2003-08-11 00:00:00,,,14.6,N,N,Fire, , , , , , ,2020-05-05 00:00:00
283209,QC-1977-6418,QC, ,1977-6418, ,46.92116,-77.27013,1977,7,23,1977-07-23 00:00:00,,1977-07-25 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
368597,PC-WB-2014-2014WB23,PC,PC-WB,2014WB23,Fire 23,59.933195,-114.725852,2014,7,30,2014-07-30 00:00:00,,,5.5,N,N, ,MOD,MOD-Modified Response, ,Owner: Parks Canada, , ,2015-06-18 00:00:00
146729,BC-2012-2012-C10242,BC, ,2012-C10242, ,52.9881,-122.348,2012,10,5,2012-10-05 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00
194416,AB-2009-SWF086,AB, ,SWF086, ,56.836,-115.425167,2009,6,17,2009-06-17 00:00:00,,2009-06-17 00:00:00,0.01,N,N,Surface, , , ,fueltype: S2, , ,2020-06-01 00:00:00
228400,SK-1998-INLAW,SK, ,INLAW,INLAW,54.776,-105.5104,1998,7,9,1998-07-09 00:00:00,,1998-07-11 00:00:00,0.05,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
432581,ON-2017-SLK85,ON, ,SLK85, ,50.3845,-91.6155,2017,8,6,2017-08-06 00:00:00,,2017-08-09 00:00:00,0.10000000149,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
375281,ON-1990-BRA27,ON, ,BRA27, ,44.9901,-79.3255,1990,7,29,1990-07-29 00:00:00,,1990-07-31 00:00:00,0.300000011921,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
194285,AB-2011-PWF004,AB, ,PWF004, ,57.90285,-117.759867,2011,4,28,2011-04-28 00:00:00,,2011-04-28 00:00:00,0.1,H,H,Surface, , , ,fueltype: O1b, , ,2020-06-01 00:00:00
278196,QC-1974-1053,QC, ,1974-1053, ,47.61391,-69.55265,1974,6,28,1974-06-28 00:00:00,,1974-06-29 00:00:00,0.5,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
379722,ON-2003-WAW22,ON, ,WAW22, ,48.4793,-84.8958,2003,6,20,2003-06-20 00:00:00,,2003-06-20 00:00:00,0.20000000298,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
186683,AB-1982-DL3-009-82,AB, ,DL3-009-82,DL3009,55.479,-113.168,1982,5,22,1982-05-22 00:00:00,,,0.0,N,N, , , , , , , ,2020-06-01 00:00:00
6213,AB-2022-RWF-044-2022,AB, ,RWF-044-2022, ,52.3894,-115.9172,2022,8,1,2022-08-01 00:00:00,,,0.42,H,H,Wildfire, , , ,Rocky Mountain House Forest Area, , ,2023-05-16 00:00:00
292277,QC-1983-3273,QC, ,1983-3273, ,48.17746,-72.49326,1983,8,25,1983-08-25 00:00:00,,1983-08-26 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
49046,BC-1967-1967-K00207,BC, ,1967-K00207, ,50.713,-120.345,1967,6,8,1967-06-08 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
292550,QC-1983-3089,QC, ,1983-3089, ,47.66067,-70.18991,1983,7,4,1983-07-04 00:00:00,,1983-07-06 00:00:00,0.2,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
110112,BC-1990-1990-K60022,BC, ,1990-K60022, ,49.42,-120.261,1990,7,11,1990-07-11 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
288801,QC-1977-1023,QC, ,1977-1023, ,47.31385,-70.17041,1977,7,10,1977-07-10 00:00:00,,1977-07-11 00:00:00,1.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
141817,BC-2010-2010-G40277,BC, ,2010-G40277, ,54.0492,-123.7647,2010,7,19,2010-07-19 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00
197668,AB-2010-CWF258,AB, ,CWF258, ,51.6344,-115.104067,2010,8,2,2010-08-02 00:00:00,,2010-08-02 00:00:00,0.01,H,H,Ground, , , ,fueltype:, , ,2020-06-01 00:00:00
260384,MB-1988-5-1-45-88,MB, ,5-1-45-88, ,50.5206,-95.63610000000001,1988,8,15,1988-08-15 00:00:00,,1988-08-15 00:00:00,0.1,N,N, , ,Intensive, , , , ,2008-07-24 00:00:00
204456,AB-2016-HWF115,AB, ,HWF115, ,58.798683,-116.6734,2016,6,25,2016-06-25 00:00:00,,2016-06-25 00:00:00,0.12,N,N,Surface, , , ,fueltype: C1, , ,2020-06-01 00:00:00
175576,AB-1967-DS3-037-67,AB, ,DS3-037-67,DS3037,55.3429,-115.78,1967,8,15,1967-08-15 00:00:00,,,0.0,H,H, , , , , , , ,2020-06-01 00:00:00
114250,BC-1998-1998-V10084,BC, ,1998-V10084, ,49.9833,-121.8667,1998,8,2,1998-08-02 00:00:00,,,2.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00
420368,ON-2021-DRY6,ON, ,DRY6, ,49.8399,-93.051,2021,4,22,2021-04-22 00:00:00,,2021-04-22 00:00:00,0.300000011921,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
179512,AB-1972-DS7-006-72,AB, ,DS7-006-72,DS7006,56.3026,-115.3936,1972,9,2,1972-09-02 00:00:00,,,0.0,H,H, , , , , , , ,2020-06-01 00:00:00
421771,ON-1989-BAN25,ON, ,BAN25, ,45.3816,-77.8228,1989,8,10,1989-08-10 00:00:00,,1989-08-22 00:00:00,0.800000011921,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
243077,SK-1998-JOKER,SK, ,JOKER,JOKER,55.599,-107.4688,1998,7,9,1998-07-09 00:00:00,,1998-07-16 00:00:00,20.0,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
307132,QC-2000-26,QC, ,2000-26, ,48.47153,-71.22151,2000,4,28,2000-04-28 00:00:00,,2000-04-28 00:00:00,0.3,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
233088,SK-1988-LUMBER,SK, ,LUMBER,LUMBER,56.0093753,-109.10923908,1988,4,28,1988-04-28 00:00:00,,1988-04-30 00:00:00,0.1,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
395293,ON-1989-CHA1,ON, ,CHA1, ,47.2477,-82.0439,1989,5,4,1989-05-04 00:00:00,,1989-05-09 00:00:00,3.0,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
182160,AB-1976-DL1-028-76,AB, ,DL1-028-76,DL1028,54.2567,-110.1859,1976,5,3,1976-05-03 00:00:00,,,4.85622770688,H,H, , , , , , , ,2020-06-01 00:00:00
53572,BC-1970-1970-K82022,BC, ,1970-K82022, ,50.753,-122.209,1970,8,24,1970-08-24 00:00:00,,,2.8,N,N,Fire, , , , , , ,2020-05-05 00:00:00
385191,ON-1982-SUD186,ON, ,SUD186, ,46.4609,-80.8875,1982,8,14,1982-08-14 00:00:00,,1982-08-15 00:00:00,0.40000000596,H,H,IFR, , , , , , ,2023-05-06 00:00:00
161013,AB-1984-DF2-064-84,AB, ,DF2-064-84,DF2064,59.2016,-116.0704,1984,8,2,1984-08-02 00:00:00,,1984-08-02 00:00:00,0.0,N,N,Surface, , , , , , ,2020-06-01 00:00:00
288437,QC-1978-6177,QC, ,1978-6177, ,46.80666,-76.87199,1978,7,15,1978-07-15 00:00:00,,1978-07-18 00:00:00,0.0,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
423180,ON-1988-SIO140,ON, ,SIO140, ,52.2231,-92.1217,1988,8,7,1988-08-07 00:00:00,,1988-08-22 00:00:00,100.0,N,N,IFR, , , , , , ,2023-05-06 00:00:00
85530,BC-1987-1987-V60008,BC, ,1987-V60008, ,48.946,-124.105,1987,5,21,1987-05-21 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
118316,BC-1998-1998-C40295,BC, ,1998-C40295, ,51.861,-121.714,1998,9,10,1998-09-10 00:00:00,,,0.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
5347,NT-2023-VQ049-23,NT, ,VQ049-23, ,66.225267,-127.9774,2023,8,14,2023-08-14 00:00:00,,,2.5,N,N, ,MON, , , , , ,2024-03-18 00:00:00
360422,NT-1999-EV002-99,NT, ,EV002-99, ,67.593,-134.3906,1999,6,6,1999-06-06 00:00:00,,1999-06-11 00:00:00,14.0,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
293555,QC-1988-3064,QC, ,1988-3064, ,46.29587,-72.65495,1988,5,12,1988-05-12 00:00:00,,1988-05-12 00:00:00,1.4,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
154730,BC-2019-2019-K41176,BC, ,2019-K41176, ,50.5033,-119.7036,2019,8,1,2019-08-01 00:00:00,,,0.009,U,U,Fire, , , , , , ,2020-05-05 00:00:00
404373,ON-1995-PEM23,ON, ,PEM23, ,45.48,-76.996,1995,4,2,1995-04-02 00:00:00,,1995-04-02 00:00:00,2.0,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
154066,BC-2016-2016-N10169,BC, ,2016-N10169, ,49.4805,-115.03,2016,7,31,2016-07-31 00:00:00,,,0.002,N,N,Fire, , , , , , ,2020-05-05 00:00:00
150553,BC-2013-2013-N50558,BC, ,2013-N50558, ,49.3364,-117.8209,2013,8,20,2013-08-20 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
233054,SK-2010-10BN-SANDY,SK, ,10BN-SANDY,10BN-SANDY,55.805801,-109.057999,2010,7,29,2010-07-29 00:00:00,,2010-08-02 00:00:00,0.3,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
143101,BC-2010-2010-C40125,BC, ,2010-C40125, ,51.8975,-121.714,2010,7,17,2010-07-17 00:00:00,,,0.7,H,H,Fire, , , , , , ,2020-05-05 00:00:00
56274,BC-1972-1972-R40006,BC, ,1972-R40006, ,54.525,-128.503,1972,5,6,1972-05-06 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
319782,NL-1972-79,NL, ,1972-79, ,54.28,-59.55,1972,7,30,1972-07-30 00:00:00,,,931.0,N,N, , ,, , , , ,2008-11-12 00:00:00
230684,SK-1988-BRIAN1,SK, ,BRIAN1,BRIAN1,52.3073,-101.9896,1988,7,28,1988-07-28 00:00:00,,1988-08-02 00:00:00,0.01,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
265050,MB-1991-5-02-86-91,MB, ,5-02-86-91, ,51.97549,-95.6847,1991,8,25,1991-08-25 00:00:00,,1991-09-05 00:00:00,9.0,N,N, , ,Intensive, , , , ,2008-07-24 00:00:00
130505,BC-2003-2003-V60436,BC, ,2003-V60436, ,49.0132,-123.8909,2003,8,11,2003-08-11 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
34235,BC-1960-1960-V00006,BC, ,1960-V00006, ,50.318,-122.799,1960,5,2,1960-05-02 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
385727,ON-1990-SUD33,ON, ,SUD33, ,46.4605,-80.9349,1990,7,11,1990-07-11 00:00:00,,1990-07-11 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
363582,NT-1985-1985ZF-008,NT, ,1985ZF-008, ,62.0667,-112.583,1985,6,30,1985-06-30 00:00:00,,,0.4,H,H, , ,Intensive, , , , ,
127019,BC-2003-2003-K10477,BC, ,2003-K10477, ,52.3057,-119.6124,2003,8,6,2003-08-06 00:00:00,,,328.3,N,N,Fire, , , , , , ,2020-05-05 00:00:00
365439,NT-1984-1984SM-023,NT, ,1984SM-023, ,61.867,-112.367,1984,8,17,1984-08-17 00:00:00,,,210.0,N,N, , ,, , , , ,
183937,AB-1980-DF2-080-80,AB, ,DF2-080-80,DF2080,59.3615,-116.48,1980,7,4,1980-07-04 00:00:00,,,12.1405692672,N,N, , , , , , , ,2020-06-01 00:00:00
364903,NT-1974-1974VQ-017,NT, ,1974VQ-017, ,64.9167,-125.5,1974,6,22,1974-06-22 00:00:00,,,0.1,H,H, , ,Intensive, , , , ,
426692,ON-1995-KEN42,ON, ,KEN42, ,50.1917,-94.9263,1995,6,5,1995-06-05 00:00:00,,1995-06-18 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
205850,AB-2018-SWF001,AB, ,SWF001, ,55.948,-113.811233,2018,4,19,2018-04-19 00:00:00,,2018-04-19 00:00:00,0.1,H,H,Surface, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
376751,ON-1991-CAR13,ON, ,CAR13, ,45.1802,-76.6037,1991,7,2,1991-07-02 00:00:00,,1991-07-07 00:00:00,0.800000011921,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
170983,AB-1993-DS4-021-93,AB, ,DS4-021-93,DS4021,55.7538,-115.6211,1993,5,11,1993-05-11 00:00:00,,1993-05-12 00:00:00,0.2,N,N,Surface, , , , , , ,2020-06-01 00:00:00
84371,BC-1982-1982-V80026,BC, ,1982-V80026, ,50.575,-126.129,1982,7,28,1982-07-28 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
316355,QC-2010-617,QC, ,2010-617, ,46.9969,-73.7331,2010,8,5,2010-08-05 00:00:00,,2010-08-09 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
20368,BC-1954-1954-V00053,BC, ,1954-V00053, ,48.539,-123.56,1954,5,18,1954-05-18 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
120398,BC-1998-1998-K40319,BC, ,1998-K40319, ,49.9063,-118.6575,1998,7,29,1998-07-29 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
347915,YT-1959-1959XY049,YT, ,1959XY049, ,60.6,-134.95,1959,7,19,1959-07-19 00:00:00,,,0.01,H,H, , , , , , , ,2016-06-16 00:00:00
159595,BC-2021-2021-G72845,BC, ,2021-G72845, ,55.9221,-122.1979,2021,9,19,2021-09-19 00:00:00,,,0.01,N,N,Fire, , , , , , ,2022-04-11 00:00:00
201884,AB-2012-SWF028,AB, ,SWF028, ,55.04095,-115.420333,2012,5,13,2012-05-13 00:00:00,,2012-05-16 00:00:00,0.7,H,H,Surface, , , ,fueltype: M1, , ,2020-06-01 00:00:00
51499,BC-1970-1970-G40063,BC, ,1970-G40063, ,53.934,-122.719,1970,6,3,1970-06-03 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
184977,AB-1981-DP4-019-81,AB, ,DP4-019-81,DP4019,56.9101,-117.3245,1981,7,31,1981-07-31 00:00:00,,,0.0,N,N, , , , , , , ,2020-06-01 00:00:00
238350,SK-1998-CURLY,SK, ,CURLY,CURLY,54.7552,-104.9479,1998,5,22,1998-05-22 00:00:00,,1998-05-29 00:00:00,8.0,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
378337,ON-1981-NIP57,ON, ,NIP57, ,49.1172,-88.6875,1981,8,7,1981-08-07 00:00:00,,1981-08-10 00:00:00,0.10000000149,N,N,IFR, , , , , , ,2023-05-06 00:00:00
42818,BC-1966-1966-C00133,BC, ,1966-C00133, ,52.01,-123.135,1966,6,25,1966-06-25 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
16496,BC-1958-1958-G00180,BC, ,1958-G00180, ,54.039,-122.329,1958,6,4,1958-06-04 00:00:00,,,0.4,H,H,Fire, , , , , , ,2020-05-05 00:00:00
416999,ON-1981-SUD107,ON, ,SUD107, ,46.3828,-81.0875,1981,7,30,1981-07-30 00:00:00,,,0.10000000149,H,H,IFR, , , , , , ,2023-05-06 00:00:00
294581,QC-1982-6198,QC, ,1982-6198, ,46.07644,-73.6537,1982,7,22,1982-07-22 00:00:00,,1982-07-30 00:00:00,0.4,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
284408,QC-1978-3079,QC, ,1978-3079, ,46.75899,-73.83659,1978,7,5,1978-07-05 00:00:00,,1978-07-05 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
433640,ON-2019-TIM23,ON, ,TIM23, ,47.8478,-81.5727,2019,8,31,2019-08-31 00:00:00,,2019-09-02 00:00:00,0.300000011921,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
131912,BC-2006-2006-VA0692,BC, ,2006-VA0692, ,52.2579,-128.0228,2006,9,17,2006-09-17 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
410436,ON-1989-TEM32,ON, ,TEM32, ,47.3301,-80.1265,1989,7,25,1989-07-25 00:00:00,,1989-07-26 00:00:00,0.10000000149,N,N,IFR,SUP, , , , , ,2023-05-06 00:00:00
